Volkswagen,1197 cc,Diesel,18.1,Volkswagen Vento,1254000,5,Automatic,                                1.2 TSI Highline Plus AT                        
Volkswagen,1498 cc,Diesel,20.6,Volkswagen Vento,1392000,5,Automatic,                                1.5L TDI Highline Plus AT                        
Volkswagen,1498 cc,Diesel,21.5,Volkswagen Vento,1289000,5,Automatic,                                Sports Edition Diesel                        
Volkswagen,1197 cc,Diesel,18.1,Volkswagen Vento,999900,5,Manual,                                Sports Edition Petrol                        
Volkswagen,1968 cc,Diesel,17,Volkswagen Tiguan,2749074,5,Automatic,                                Comfortline 2.0L TDI AMT                        
Volkswagen,1968 cc,Diesel,17,Volkswagen Tiguan,3087611,5,Automatic,                                Highline 2.0L TDI AMT                        
Volkswagen,1968 cc,Diesel,17.4,Volkswagen Passat,1901500,5,Automatic,                                2.0 TDI Comfortline                        
Volkswagen,1968 cc,Diesel,17.4,Volkswagen Passat,2999000,5,Automatic,                                2.0 TDI Highline                        
Volkswagen,999 cc,Petrol,18.7,Volkswagen Polo,553500,5,Manual,                                Trendline 1L (P)                        
Volkswagen,999 cc,Petrol,18.7,Volkswagen Polo,623000,5,Manual,                                Comfortline 1L (P)                        
Volkswagen,999 cc,Petrol,18.7,Volkswagen Polo,714500,5,Manual,                                Highline 1L (P)                        
Volkswagen,1498 cc,Petrol,20.1,Volkswagen Polo,704000,5,Manual,                                Trendline 1.5L (D)                        
Volkswagen,1498 cc,Petrol,20.1,Volkswagen Polo,867200,5,Manual,                                Highline1.5L (D)                        
Volkswagen,1498 cc,Petrol,20.1,Volkswagen Polo,795500,5,Manual,                                Comfortline 1.5L (D)                        
Volkswagen,999 cc,Diesel,18.7,Volkswagen Polo,730978,5,Manual,                                Allstar 1L (P)                        
Volkswagen,1498 cc,Diesel,20.1,Volkswagen Polo,885012,5,Manual,                                Allstar 1.5L (D)                        
Volkswagen,999 cc,Diesel,18.7,Volkswagen Polo,737000,5,Manual,                                Highline Plus 1L (P)                        
Volkswagen,1498 cc,Diesel,20.1,Volkswagen Polo,890200,5,Manual,                                Highline Plus 1.5L (D)                        
Volkswagen,999 cc,Diesel,18.7,Volkswagen Polo,714500,5,Manual,                                Sports Edition Petrol                        
Volkswagen,1498 cc,Diesel,20.1,Volkswagen Polo,867200,5,Manual,                                Sports Edition Diesel                        
